,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Distance,Venue Summary,Venue Category
216, Kessel-Lo,50.88991545,4.7307614946269005,L'Etoile d'Or,50.88190513037876,4.714303576063713,1459,This spot is popular,French Restaurant
217, Kessel-Lo,50.88991545,4.7307614946269005,Burger Farm,50.88158795744547,4.715348156285197,1425,This spot is popular,Burger Joint
218, Kessel-Lo,50.88991545,4.7307614946269005,laermans danny,50.90015843549509,4.7345404010172745,1170,This spot is popular,Bakery
219, Kessel-Lo,50.88991545,4.7307614946269005,Bakkerij Laermans Danny,50.900225920127625,4.73450758880787,1177,This spot is popular,Bakery
220, Kessel-Lo,50.88991545,4.7307614946269005,Jeugd OH Leuven,50.898408110459286,4.720548633165646,1186,This spot is popular,Soccer Field
221, Kessel-Lo,50.88991545,4.7307614946269005,Halte Klooster,50.88728691048525,4.747235745812663,1193,This spot is popular,Bus Stop
222, Kessel-Lo,50.88991545,4.7307614946269005,Halte Domeinstraat,50.90025883083157,4.724362183742181,1235,This spot is popular,Bus Stop
223, Kessel-Lo,50.88991545,4.7307614946269005,Apotheek De Vos,50.900574,4.725724,1238,This spot is popular,Pharmacy
224, Kessel-Lo,50.88991545,4.7307614946269005,Minnezangbos,50.89644987529095,4.745182943191698,1246,This spot is popular,Forest
225, Kessel-Lo,50.88991545,4.7307614946269005,"Frituur ""Park Belle Vue""",50.88010635956806,4.718536331551252,1389,This spot is popular,Friterie
226, Kessel-Lo,50.88991545,4.7307614946269005,Aan Het Rondpunt Van Bruineveld,50.898545011967876,4.717195452470971,1352,This spot is popular,Soccer Field
227, Kessel-Lo,50.88991545,4.7307614946269005,B&B De 3 Gapers,50.89443528064608,4.748997778476474,1375,This spot is popular,Hotel
228, Kessel-Lo,50.88991545,4.7307614946269005,Halte Kesselbergplein,50.89880952445856,4.717093822415134,1378,This spot is popular,Bus Stop
229, Kessel-Lo,50.88991545,4.7307614946269005,Halte Kortrijkstraat,50.89425166932653,4.749815729817251,1422,This spot is popular,Bus Stop
230, Kessel-Lo,50.88991545,4.7307614946269005,Nachtwinkel,50.88837780157779,4.751219915743957,1446,This spot is popular,Convenience Store
231, Wilsele,50.909536200000005,4.7136294,Worldkitchen,50.90716882884687,4.718152481151528,412,This spot is popular,Indian Restaurant
232, Wilsele,50.909536200000005,4.7136294,Basket Arena Leuven Bears,50.91092762553068,4.713065823680943,159,This spot is popular,Basketball Court
233, Wilsele,50.909536200000005,4.7136294,Luc's Friet,50.91202620713734,4.714271042759253,280,This spot is popular,Friterie
234, Wilsele,50.909536200000005,4.7136294,De Kesselberg,50.90603065447525,4.72534726100898,910,This spot is popular,Scenic Lookout
235, Wilsele,50.909536200000005,4.7136294,Prik&Tik Leuven,50.898897430864544,4.707631536143043,1256,This spot is popular,Liquor Store
236, Wilsele,50.909536200000005,4.7136294,Evin Pizza,50.904542002862065,4.721915536735035,804,This spot is popular,Pizza Place
237, Wilsele,50.909536200000005,4.7136294,Klimzaal De Stordeur,50.899220429490974,4.7075732019757535,1224,This spot is popular,Climbing Gym
238, Wilsele,50.909536200000005,4.7136294,Bij Sophie,50.9147280083931,4.715897611325396,599,This spot is popular,Sandwich Place
239, Wilsele,50.909536200000005,4.7136294,Doner Kebab Euro,50.9217440002986,4.719648884087778,1423,This spot is popular,Kebab Restaurant
240, Wilsele,50.909536200000005,4.7136294,Jeugdhuis 't Veldeke,50.910837308686716,4.720901648739212,530,This spot is popular,Club House
241, Wilsele,50.909536200000005,4.7136294,Sportschuur,50.903065971962846,4.7010117773896125,1141,This spot is popular,Athletics & Sports
242, Wilsele,50.909536200000005,4.7136294,Action,50.91342822457655,4.719092478926893,578,This spot is popular,Discount Store
243, Wilsele,50.909536200000005,4.7136294,Carrefour express,50.90715651122431,4.711734652519226,296,This spot is popular,Supermarket
244, Wilsele,50.909536200000005,4.7136294,AVEVE,50.896822470789246,4.707595134236317,1477,This spot is popular,Garden Center
245, Wilsele,50.909536200000005,4.7136294,AD Delhaize,50.9125587190828,4.7189561522131775,502,This spot is popular,Supermarket
246, Wilsele,50.909536200000005,4.7136294,ALDI,50.91294966051212,4.719224225011974,546,This spot is popular,Supermarket
247, Wilsele,50.909536200000005,4.7136294,Bowling Center A2,50.91267570305555,4.718462550216475,487,This spot is popular,Bowling Alley
248, Wilsele,50.909536200000005,4.7136294,Eurospar,50.8998335957948,4.725862555125713,1379,This spot is popular,Supermarket
249, Wilsele,50.909536200000005,4.7136294,Sporthal,50.910930948047465,4.713165383783378,158,This spot is popular,Basketball Court
250, Wilsele,50.909536200000005,4.7136294,Snooker Fair Play,50.91279444747014,4.7182125399000965,484,This spot is popular,Pool Hall
251, Wilsele,50.909536200000005,4.7136294,chiro holsbeek-dorp,50.91140714847554,4.720811086535462,545,This spot is popular,Social Club
252, Wilsele,50.909536200000005,4.7136294,groenten en fruit Johan,50.90903549377861,4.721802686558383,576,This spot is popular,Fruit & Vegetable Store
253, Wilsele,50.909536200000005,4.7136294,Freddy & Tania,50.9047957210695,4.721645340786339,771,This spot is popular,Bakery
254, Wilsele,50.909536200000005,4.7136294,Halte Pleinstraat,50.910954,4.7245545,782,This spot is popular,Bus Stop
255, Wilsele,50.909536200000005,4.7136294,Halte Kesseldallaan,50.90454380726885,4.721951204815839,806,This spot is popular,Bus Stop
256, Wilsele,50.909536200000005,4.7136294,Bouwpunt André Celis,50.89814315190642,4.705754389775015,1383,This spot is popular,Construction & Landscaping
257, Wilsele,50.909536200000005,4.7136294,Open Gym Brug Wilsele,50.90288083211745,4.704954311116684,959,This spot is popular,Outdoor Gym
258, Wilsele,50.909536200000005,4.7136294,Halte Kesselbergplein,50.89880952445856,4.717093822415134,1218,This spot is popular,Bus Stop
259, Wilsele,50.909536200000005,4.7136294,Halte Domeinstraat,50.90025883083157,4.724362183742181,1278,This spot is popular,Bus Stop
260, Wilsele,50.909536200000005,4.7136294,Brouwerij De Vlier,50.9134162679598,4.731042735054821,1296,This spot is popular,Brewery
261, Wilsele,50.909536200000005,4.7136294,Selexion,50.92068,4.719311,1303,This spot is popular,Electronics Store
262, Wilsele,50.909536200000005,4.7136294,Apotheek De Vos,50.900574,4.725724,1310,This spot is popular,Pharmacy
263, Wilsele,50.909536200000005,4.7136294,Jeugd OH Leuven,50.898408110459286,4.720548633165646,1330,This spot is popular,Soccer Field
264, Wilsele,50.909536200000005,4.7136294,Halte L. Woutersstraat,50.9216472251755,4.719702959914208,1413,This spot is popular,Bus Stop
265, Wilsele,50.909536200000005,4.7136294,Jodi fijne vleeswaren & kaas,50.921775796543336,4.719784767908703,1429,This spot is popular,Gourmet Shop
266, Wilsele,50.909536200000005,4.7136294,Brampad,50.902200782388064,4.696654857623667,1444,This spot is popular,Trail
267, Wijgmaal,50.926428,4.7001214000000004,'t Werrek,50.92633629045942,4.702102372328876,139,This spot is popular,Bar
268, Wijgmaal,50.926428,4.7001214000000004,'t Kasteeltje,50.92301896531278,4.703464110561721,446,This spot is popular,Outdoors & Recreation
269, Wijgmaal,50.926428,4.7001214000000004,Olympia Wijgmaal,50.92615479143841,4.70717724747366,496,This spot is popular,Soccer Field
270, Wijgmaal,50.926428,4.7001214000000004,Allfit,50.925001455378265,4.720268892508677,1422,This spot is popular,Gym / Fitness Center
271, Wijgmaal,50.926428,4.7001214000000004,In't Geniep,50.9243502993353,4.692138602418792,606,This spot is popular,Bar
272, Wijgmaal,50.926428,4.7001214000000004,Restaurant De Brug,50.923676075837875,4.692198314488521,634,This spot is popular,Restaurant
273, Wijgmaal,50.926428,4.7001214000000004,Frituur de Brug,50.92349897503011,4.692096606637047,650,This spot is popular,Friterie
274, Wijgmaal,50.926428,4.7001214000000004,Doner Kebab Euro,50.9217440002986,4.719648884087778,1466,This spot is popular,Kebab Restaurant
275, Wijgmaal,50.926428,4.7001214000000004,Q-Snack,50.92145591005597,4.7004081444471275,553,This spot is popular,Sandwich Place
276, Wijgmaal,50.926428,4.7001214000000004,Station Wijgmaal,50.92278389231288,4.701542878699906,417,This spot is popular,Train Station
277, Wijgmaal,50.926428,4.7001214000000004,Eurospar,50.93070660555887,4.697384723094316,513,This spot is popular,Supermarket
278, Wijgmaal,50.926428,4.7001214000000004,Yummy Yummy,50.922632647703615,4.720542562151656,1493,This spot is popular,Chinese Restaurant
279, Wijgmaal,50.926428,4.7001214000000004,Halte Sint Hadrianuskerk,50.92629124679644,4.702224003470828,148,This spot is popular,Bus Stop
280, Wijgmaal,50.926428,4.7001214000000004,Rietensplein,50.92614628239822,4.697681237521293,174,This spot is popular,Playground
281, Wijgmaal,50.926428,4.7001214000000004,Ymeria Wijgmaal,50.9257177686559,4.7057736278014035,404,This spot is popular,Gym / Fitness Center
282, Wijgmaal,50.926428,4.7001214000000004,Spoor 1,50.92303575017095,4.7006538102770685,379,This spot is popular,Platform
283, Wijgmaal,50.926428,4.7001214000000004,Overweg Baron Descampslaan,50.92692248510639,4.694720285045857,382,This spot is popular,Intersection
284, Wijgmaal,50.926428,4.7001214000000004,Elbo Bakkerij,50.92630628352663,4.694333549545188,406,This spot is popular,Bakery
285, Wijgmaal,50.926428,4.7001214000000004,Halte Vaartbrug,50.92374708793835,4.693559532731116,548,This spot is popular,Bus Stop
286, Wijgmaal,50.926428,4.7001214000000004,Oude Gemeenteschool,50.93168388536551,4.697016020266634,624,This spot is popular,Concert Hall
287, Wijgmaal,50.926428,4.7001214000000004,Halte Wijveld,50.93233114038297,4.6948433045231175,754,This spot is popular,Bus Stop
288, Wijgmaal,50.926428,4.7001214000000004,Speelpleintje Wijveld,50.933463,4.693238,920,This spot is popular,Playground
289, Wijgmaal,50.926428,4.7001214000000004,Sportlokaal,50.92493809356731,4.6865477277172145,966,This spot is popular,Bar
290, Wijgmaal,50.926428,4.7001214000000004,Lijnloperspad,50.917226,4.706344,1113,This spot is popular,Bike Trail
291, Wijgmaal,50.926428,4.7001214000000004,Apotheek Haegemans,50.917074264131905,4.685833694350552,1445,This spot is popular,Pharmacy
292, Wijgmaal,50.926428,4.7001214000000004,Apotheek Adriaens,50.922931651001996,4.7205272040686515,1483,This spot is popular,Pharmacy
293, Wijgmaal,50.926428,4.7001214000000004,Nachtwinkel Euro,50.92433521436639,4.721062025279992,1487,This spot is popular,Convenience Store
